Vehicle,Country,BR,WinRate,Games,Victories,Defeats,BattleType,UnitClass,UnitMoveType
germ_type143_albatros,Germany,3.7,0.5633928571428571,7998,2524,1956,NRB,exp_gun_boat,fast_ship
germ_type152_hugin,Germany,4.0,0.5617673579801623,3093,623,486,NRB,exp_torpedo_boat,fast_ship
germ_battleship_sachsen,Germany,7.0,0.5010896898575021,15371,2989,2976,NRB,exp_cruiser,ship
germ_battlecruiser_derfflinger,Germany,6.7,0.4981940144478844,15164,3862,3890,NRB,exp_cruiser,ship
germ_type153_pfeil,Germany,4.3,0.595224559408755,4335,1047,712,NRB,exp_torpedo_boat,fast_ship
mi_24p_german,Germany,9.7,0.49032827391457817,66597,13891,14439,NRB,exp_helicopter,helicopter
fa_18c_late_switzerland,Germany,14.0,0.4834440344403444,180350,68782,73493,ARB,exp_fighter,air
mirage_3s_c70_switzerland,Germany,10.3,0.5378114982226345,113126,58551,50318,ARB,exp_fighter,air
f-5e_switzerland,Germany,11.0,0.5267376500755685,67177,31018,27869,ARB,exp_fighter,air
germ_battleship_gneisenau_380mm,Germany,7.7,0.5249760765550239,24040,10972,9928,NRB,exp_cruiser,ship
a_7k,Usa,11.3,0.5711533521705625,24661,4447,3339,ARB,exp_assault,air
uk_mtb_2series,Britain,1.0,0.39568345323741005,470,55,84,NRB,exp_torpedo_boat,fast_ship
uk_destroyer_daring_class_daring,Britain,5.0,0.4838107098381071,5075,777,829,NRB,exp_destroyer,ship
germ_battleship_ostfriesland,Germany,6.3,0.5447852760736196,1651,444,371,NRB,exp_cruiser,ship
uk_cruiser_london,Britain,5.7,0.5033846153846154,5637,818,807,NRB,exp_cruiser,ship
uk_cruiser_southampton,Britain,6.0,0.5299917830731307,3999,645,572,NRB,exp_cruiser,ship
ussr_pzkpfw_V,Ussr,6.0,0.5340438129070456,36981,9020,7870,GRB,exp_tank,tank
ah_64d_japan,Japan,11.7,0.5725072027022552,106530,17288,12909,GRB,exp_helicopter,helicopter
saab_jas39c_thailand,Japan,13.7,0.5064316083082839,100102,37402,36452,ARB,exp_fighter,air
a_7e_thailand,Japan,10.7,0.5127675553886594,37445,10924,10380,ARB,exp_assault,air
f-5t_thailand,Japan,11.3,0.5397138949790522,71852,24863,21204,ARB,exp_fighter,air
jp_escort_hiburi_class_syonan,Japan,3.3,0.5371843652715323,4999,1553,1338,NRB,exp_torpedo_gun_boat,fast_ship
ussr_mpk_201k,Ussr,3.7,0.5166666666666667,2162,682,638,NRB,exp_submarine_chaser,fast_ship
boston_mk_1,Britain,2.3,0.4888888888888889,357,44,46,ARB,exp_bomber,air
uk_sgb_309,Britain,3.0,0.49883086515978176,3366,640,643,NRB,exp_gun_boat,fast_ship
germ_minelayer_drache,Germany,3.7,0.5229681978798587,3600,1184,1080,NRB,exp_submarine_chaser,fast_ship
germ_ls4_class,Germany,1.0,0.5211111111111111,2436,469,431,NRB,exp_torpedo_boat,fast_ship
us_t54e2,Usa,7.7,0.4832080200501253,23301,5784,6186,GRB,exp_tank,tank
mig-17_f5,China,9.3,0.5495167566210619,17929,4378,3589,ARB,exp_fighter,air
md_452_mystere_2c_preproduction,France,8.3,0.5529371350051528,28945,8048,6507,ARB,exp_fighter,air
ussr_pr_1204,Ussr,2.3,0.506896551724138,2859,588,572,NRB,exp_gun_boat,fast_ship
uk_corvette_orla,Britain,4.0,0.6153045288912025,3350,1182,739,NRB,exp_submarine_chaser,fast_ship
sea_hawk_fga50_netherlands,France,8.0,0.5828779599271403,43208,14080,10076,ARB,exp_fighter,air
nf_5a_netherlands,France,10.7,0.5672505653723792,60962,29598,22580,ARB,exp_fighter,air
sb_25j_netherlands,France,3.7,0.5996418790815252,11100,5693,3801,ARB,exp_bomber,air
he_112b_2,Germany,2.0,0.5069860279441117,1550,254,247,ARB,exp_fighter,air
jp_destroyer_kiyoshimo,Japan,4.7,0.5077473182359953,4478,852,826,NRB,exp_destroyer,ship
h_34,Usa,7.7,0.5517470881863561,8516,1658,1347,NRB,exp_helicopter,helicopter
uk_cruiser_norfolk,Britain,5.7,0.49301825993555315,2559,459,472,NRB,exp_cruiser,ship
ki-45_hei_tei_china,China,2.3,0.549455984174085,4685,1111,911,ARB,exp_assault,air
l_39za,Ussr,6.7,0.5265033745355274,45121,13886,12488,ARB,exp_assault,air
mig_29_9_12b_hungary,Italy,12.7,0.48024434624382634,29306,11085,11997,ARB,exp_fighter,air
saab_jas39c_hungary,Italy,13.7,0.4731437598736177,51780,16173,18009,ARB,exp_fighter,air
av_8b_plus_italy,Italy,13.0,0.514942661878837,45253,8891,8375,ARB,exp_assault,air
amx,Italy,10.7,0.51851641162751,34254,9115,8464,ARB,exp_assault,air
mig-21_bis_sau_hungary,Italy,11.0,0.4689005459800878,12020,4380,4961,ARB,exp_fighter,air
tornado_ids_it_mod95,Italy,11.7,0.4996056782334385,6260,1267,1269,ARB,exp_assault,air
tornado_adv,Italy,12.0,0.4856033646069233,14757,6004,6360,ARB,exp_fighter,air
lagg-i-301,Ussr,3.0,0.5685874553799082,6007,1115,846,ARB,exp_fighter,air
fiat_g91_ys,Italy,9.3,0.5589796403390637,53100,14112,11134,ARB,exp_fighter,air
f_16a_block_15_adf_italy,Italy,12.7,0.46525787965616044,25677,10392,11944,ARB,exp_fighter,air
tu-2_postwar_late_hungary,Italy,5.7,0.5586964572275028,69103,18104,14300,ARB,exp_bomber,air
f-104s_asa,Italy,12.0,0.4485994802194629,8381,3107,3819,ARB,exp_fighter,air
p-63c-5_kingcobra_animal_version,Usa,4.0,0.6045045975823948,18779,5851,3828,ARB,exp_fighter,air
tornado_ids_it_ret8,Italy,11.7,0.5049189814814815,6052,1745,1711,ARB,exp_assault,air
fr_msc,France,10.7,0.5638153705487615,353826,172660,133575,GRB,exp_tank,tank
uk_fairmile_d_617_632,Britain,2.3,0.5011990407673861,5432,1463,1456,NRB,exp_torpedo_boat,fast_ship
uk_fairmile_lcs_l_h_mk2,Britain,2.3,0.4960091220068415,2850,870,884,NRB,exp_gun_boat,fast_ship
uk_fairmile_d_697_800,Britain,2.7,0.4823446327683616,2616,683,733,NRB,exp_torpedo_boat,fast_ship
it_a1_vosper,Italy,2.3,0.4586219467736055,5005,1258,1485,NRB,exp_torpedo_boat,fast_ship
uk_fairmile_d_601_616,Britain,2.3,0.5154908547965659,4324,1381,1298,NRB,exp_gun_boat,fast_ship
uk_attack_class_arrow,Britain,2.7,0.4978843441466855,2152,706,712,NRB,exp_gun_boat,fast_ship
it_ms471_1a,Italy,2.3,0.47555369828666944,3635,1138,1255,NRB,exp_gun_boat,fast_ship
it_ms473_2a,Italy,2.3,0.4885186852769023,3412,1085,1136,NRB,exp_torpedo_boat,fast_ship
uk_sgb_304,Britain,3.0,0.5005364806866953,3290,933,931,NRB,exp_gun_boat,fast_ship
uk_fairmile_c_332,Britain,3.0,0.503258508327299,2213,695,686,NRB,exp_gun_boat,fast_ship
it_ms473_2a_art,Italy,3.0,0.5106382978723404,2843,888,851,NRB,exp_gun_boat,fast_ship
it_mc490_folgore,Italy,3.3,0.5110251450676982,4857,1321,1264,NRB,exp_torpedo_boat,fast_ship
it_gabbiano_class,Italy,3.7,0.49411764705882355,2179,672,688,NRB,exp_submarine_chaser,fast_ship
uk_fremantle_class,Britain,3.0,0.5533184190902312,2413,742,599,NRB,exp_gun_boat,fast_ship
uk_brave_borderer,Britain,3.3,0.5238397965670692,4935,824,749,NRB,exp_torpedo_boat,fast_ship
uk_corvette_peacock,Britain,4.0,0.5989130434782609,2252,551,369,NRB,exp_submarine_chaser,fast_ship
uk_frigate_whitby_blackpool,Britain,3.7,0.5354330708661418,788,204,177,NRB,exp_torpedo_gun_boat,fast_ship
us_pgm_59_class,Usa,3.3,0.48374552807590604,11502,3110,3319,NRB,exp_gun_boat,fast_ship
us_ashville_class,Usa,3.3,0.5074784910655196,12031,3834,3721,NRB,exp_gun_boat,fast_ship
us_admirable_class,Usa,3.7,0.5076236519152101,5127,1365,1324,NRB,exp_gun_boat,fast_ship
jp_cruiser_haguro,Japan,5.7,0.49907407407407406,16403,3773,3787,NRB,exp_cruiser,ship
jp_battleship_settsu,Japan,6.3,0.47733654231849176,5212,1190,1303,NRB,exp_cruiser,ship
us_cruiser_worcester_class_roanoke,Usa,6.3,0.47182153639718216,16143,2813,3149,NRB,exp_cruiser,ship
uk_9a33bm2,Britain,10.3,0.48233782915863843,51198,9012,9672,GRB,exp_spaa,wheeled_vehicle
uk_9a35_m,Britain,10.3,0.4672097197293939,42938,6768,7718,GRB,exp_spaa,tank
wasp_has_mk1,Britain,9.0,0.5399186371726418,42649,4247,3619,GRB,exp_helicopter,helicopter
so_4050_vautour_2n,France,9.0,0.5490135635018496,13977,3562,2926,ARB,exp_bomber,air
ussr_pr_103_sm4,Ussr,1.3,0.4518536949489923,7915,1816,2203,NRB,exp_torpedo_boat,fast_ship
kfir_c2,Israel,11.7,0.5136943340999373,9826,2457,2326,ARB,exp_fighter,air
f-84g_thailand,Japan,7.7,0.5484396949628738,59913,21863,18001,ARB,exp_assault,air
ussr_pr_123k_hydrofoils,Ussr,2.3,0.49210987726475747,5724,842,869,NRB,exp_torpedo_boat,fast_ship
f-86k_late,France,9.0,0.5430885199144342,24602,10663,8971,ARB,exp_fighter,air
ki_61_1a_hei_ep,Japan,4.7,0.6034288926363125,13479,4294,2822,ARB,exp_fighter,air
jp_battleship_hyuga,Japan,7.0,0.46929477020602217,11364,2369,2679,NRB,exp_cruiser,ship
jp_battleship_fuso,Japan,7.7,0.47477578475336324,16678,3388,3748,NRB,exp_cruiser,ship
sa_313b_france,France,8.3,0.573082489146165,7677,1188,885,NRB,exp_helicopter,helicopter
sa_341f,France,9.0,0.5599018848437903,25557,4337,3409,NRB,exp_helicopter,helicopter
sa_342m,France,9.7,0.5770008084074374,18201,2855,2093,NRB,exp_helicopter,helicopter
tiger_had_france,France,11.0,0.5859348198970841,11936,3416,2414,NRB,exp_helicopter,helicopter
tiger_hac_france,France,12.3,0.615036231884058,9174,2037,1275,NRB,exp_helicopter,helicopter
uk_battleship_colossus,Britain,6.3,0.4616384915474642,3464,710,828,NRB,exp_cruiser,ship
uk_battleship_marlborough,Britain,7.0,0.4829787234042553,2654,454,486,NRB,exp_cruiser,ship
uk_battlecruiser_hood,Britain,7.7,0.5243105950653121,6833,1445,1311,NRB,exp_cruiser,ship
uk_battleship_q_elizabet_class_warspite,Britain,7.7,0.5060408921933085,4264,1089,1063,NRB,exp_cruiser,ship
uk_battleship_vanguard,Britain,8.0,0.5542938254080908,1582,781,628,NRB,exp_cruiser,ship
us_pt810,Usa,3.3,0.5181620614715927,14141,3338,3104,NRB,exp_torpedo_boat,fast_ship
us_pt812,Usa,3.3,0.5237580993520519,7915,2910,2646,NRB,exp_gun_boat,fast_ship
ah_64d_i_saraph,Israel,12.0,0.5969305331179321,10544,1478,998,NRB,exp_helicopter,helicopter
f-84f_france,France,8.3,0.5412849602620882,36676,8922,7561,ARB,exp_assault,air
f4u-4b_vmf_214,Usa,5.7,0.5141559829059829,46991,11550,10914,ARB,exp_fighter,air
alpha_jet_th_phase_1,Japan,10.7,0.543609756097561,48650,19502,16373,ARB,exp_assault,air
fr_vlt2,France,3.3,0.5196399345335515,5566,1270,1174,NRB,exp_torpedo_boat,fast_ship
saab_ja37di,Sweden,13.0,0.5596831466812346,12812,6147,4836,ARB,exp_fighter,air
us_xm1_chrysler,Usa,9.0,0.4915100560501154,50313,17889,18507,GRB,exp_tank,tank
jp_destroyer_nenohi,Japan,4.3,0.4865269461077844,3270,650,686,NRB,exp_destroyer,ship
uk_m4a5_ram_2,Britain,3.7,0.5547258918884421,25024,8692,6977,GRB,exp_tank,tank
uk_cruiser_belfast,Britain,6.0,0.47327249022164275,3676,726,808,NRB,exp_cruiser,ship
uk_battlecruiser_invincible,Britain,5.7,0.5043366527465467,6514,1570,1543,NRB,exp_cruiser,ship
f_2a_adtw,Japan,13.0,0.5183848575328658,432401,204691,190172,ARB,exp_fighter,air
p-63a-10_ussr,Ussr,4.0,0.574757281553398,9751,2664,1971,ARB,exp_fighter,air
j2m5,Japan,5.7,0.5899384726746291,4058,1630,1133,ARB,exp_fighter,air
a_129_d,Italy,12.3,0.5684289113900425,46465,12182,9249,ARB,exp_helicopter,helicopter
uk_badger,Britain,9.0,0.5432235710546651,107596,43585,36649,GRB,exp_tank,wheeled_vehicle
sa_342l_china,China,8.7,0.544157002676182,12175,2440,2044,GRB,exp_helicopter,helicopter
oh_58d_china,China,10.3,0.5593905472636815,33528,7196,5668,GRB,exp_helicopter,helicopter
ah_1w_china,China,11.0,0.5722744688261929,17813,3286,2456,GRB,exp_helicopter,helicopter
z_19,China,11.3,0.5611438490703943,50016,12284,9607,GRB,exp_helicopter,helicopter
gladiator_mk2_silver,Britain,1.3,0.6666666666666666,73,6,3,ARB,exp_fighter,air
fa_18c_finland,Sweden,14.0,0.5557927627273918,136515,67949,54307,ARB,exp_fighter,air
ju-388j,Germany,4.3,0.4916885389326334,3547,562,581,ARB,exp_fighter,air
sm_79_1937,Germany,2.3,0.5641025641025641,124,22,17,ARB,exp_bomber,air
tornado_ids_it,Italy,11.3,0.45891060922376165,17826,4836,5702,ARB,exp_assault,air
fa_18c_mlu_2_finland,Sweden,14.0,0.5726198035334106,118730,61323,45769,ARB,exp_fighter,air
us_battleship_iowa_class_iowa,Usa,8.7,0.5493984688297484,8488,4521,3708,NRB,exp_cruiser,ship
uk_mtb35_vosper,Britain,1.0,0.4620315581854043,9769,1874,2182,NRB,exp_torpedo_boat,fast_ship
uk_destroyer_v_class_valhalla,Britain,3.3,0.4407894736842105,318,67,85,NRB,exp_destroyer,ship
uk_destroyer_daring_class_diamond,Britain,5.0,0.509607993850884,2350,663,638,NRB,exp_destroyer,ship
d_521,Britain,3.0,0.5633802816901409,180,40,31,ARB,exp_fighter,air
it_9a33bm3,Italy,10.3,0.4735514102910697,63243,10510,11684,GRB,exp_spaa,wheeled_vehicle
it_9a35_m,Italy,10.3,0.4381155726978442,48616,6361,8158,GRB,exp_spaa,tank
f_100f_china,China,9.3,0.5552538124086066,10882,2658,2129,ARB,exp_fighter,air
jp_battleship_ise,Japan,7.7,0.49194661757938335,11107,2138,2208,NRB,exp_cruiser,ship
jp_battlecruiser_amagi,Japan,8.0,0.5009617065920615,18706,5730,5708,NRB,exp_cruiser,ship
jp_battleship_yamato,Japan,8.7,0.45902828136330676,8715,3798,4476,NRB,exp_cruiser,ship
jp_armoredcruiser_kurama,Japan,5.7,0.4449438202247191,1256,198,247,NRB,exp_cruiser,ship
f_16a_block_15_ocu_thailand,Japan,13.7,0.484946712996432,60848,20795,22086,ARB,exp_fighter,air
germ_schutze_class,Germany,3.0,0.5379434216434665,5936,2396,2058,NRB,exp_submarine_chaser,fast_ship
germ_kondor2_class,Germany,3.3,0.5302554908112954,4075,1183,1048,NRB,exp_submarine_chaser,fast_ship
us_frigate_buckley_class_coolbaugh,Usa,4.0,0.5235294117647059,1316,356,324,NRB,exp_torpedo_gun_boat,fast_ship
ussr_mpk_pr12412,Ussr,4.3,0.5631041148853908,7149,2039,1582,NRB,exp_gun_boat,fast_ship
us_battleship_tennessee,Usa,7.7,0.4814891846921797,18181,4630,4986,NRB,exp_cruiser,ship
arado-196a-5,Sweden,1.3,0.5386046511627907,1811,579,496,ARB,exp_bomber,air
germ_battlecruiser_ersatz_yorck,Germany,7.0,0.48043786742347455,11643,2370,2563,NRB,exp_cruiser,ship
ussr_mpk_pr12412p,Ussr,4.3,0.551623646960866,10089,2650,2154,NRB,exp_gun_boat,fast_ship
germ_battleship_nassau,Germany,6.0,0.5112503560239248,5832,1795,1716,NRB,exp_cruiser,ship
f_111c_raaf,Britain,11.7,0.5523021521049473,32542,12883,10443,ARB,exp_assault,air
ussr_battlecruiser_izmail,Ussr,7.0,0.5076233183856502,11162,2830,2745,NRB,exp_cruiser,ship
f-104s,Italy,11.3,0.42786848579736075,11236,3826,5116,ARB,exp_fighter,air
yak-9t_france,France,4.0,0.6209205020920502,3149,742,453,ARB,exp_fighter,air
fr_leopard_2a6nl,France,12.0,0.5761455348458161,68219,21916,16123,GRB,exp_tank,tank
saab_a32a_red_adam,Sweden,9.0,0.5096018471588669,41289,9049,8708,ARB,exp_assault,air
uk_frigate_whitby,Britain,3.7,0.5460526315789473,851,249,207,NRB,exp_torpedo_gun_boat,fast_ship
ah_1q_iaf,Israel,9.0,0.5192307692307693,10131,1107,1025,NRB,exp_helicopter,helicopter
it_p420_sparviero,Italy,3.7,0.54163623082542,5546,1483,1255,NRB,exp_gun_boat,fast_ship
ah_64d_netherlands,France,11.7,0.5738229468230992,19418,3766,2797,NRB,exp_helicopter,helicopter
er-2_m105r_tat,Ussr,3.7,0.4864864864864865,247,18,19,ARB,exp_bomber,air
er-2_m105_tat,Ussr,3.7,0.5357142857142857,72,15,13,ARB,exp_bomber,air
us_m24_chaffee_tl,Usa,3.7,0.5877862595419847,997,308,216,GRB,exp_tank,tank
p-51a_tl,Usa,3.0,0.5399239543726235,449,142,121,ARB,exp_fighter,air
ussr_skr_pr50plo_rosomacha,Ussr,4.0,0.4708276797829037,2095,347,390,NRB,exp_torpedo_gun_boat,fast_ship
mig-21_mf_hungary,Italy,10.3,0.522370798698952,15720,7227,6608,ARB,exp_fighter,air
mig_23mf_hungary,Italy,11.0,0.4610519658480025,11576,4374,5113,ARB,exp_fighter,air
mi_24v_hungary,Italy,9.7,0.5126027397260274,7716,1871,1779,ARB,exp_helicopter,helicopter
jp_type_74_red_star,Japan,8.3,0.5334449197197941,21315,8605,7526,GRB,exp_tank,tank
mi_35m_pakistan,China,10.7,0.5678616090037516,57274,13623,10367,GRB,exp_helicopter,helicopter
ussr_mpk_122bis,Ussr,2.3,0.5401785714285714,1052,363,309,NRB,exp_submarine_chaser,fast_ship
fr_cruiser_la_galissoniere_class_la_galissoniere,France,5.7,0.4928023032629559,5782,1027,1057,NRB,exp_cruiser,ship
ah_1s_late,Japan,9.7,0.5496323529411765,11886,2093,1715,NRB,exp_helicopter,helicopter
ah_64a_iaf,Israel,11.7,0.5625,3421,639,497,NRB,exp_helicopter,helicopter
mi_24p_hungary,Italy,9.7,0.5264797507788161,6904,1521,1368,NRB,exp_helicopter,helicopter
germ_frigate_koln,Germany,4.3,0.5671863400148478,6450,1528,1166,NRB,exp_torpedo_gun_boat,fast_ship
germ_pr_206,Germany,4.3,0.603755868544601,10623,2572,1688,NRB,exp_gun_boat,fast_ship
iar_316b,France,8.3,0.5491228070175439,2799,313,257,NRB,exp_helicopter,helicopter
pby-5a_late_france,France,1.7,0.5231350330500472,3835,554,505,ARB,exp_bomber,air
a_129_cbt,Italy,11.0,0.5547725816784113,15191,3464,2780,ARB,exp_helicopter,helicopter
germ_destroyer_class1924_jaguar1941,Germany,3.7,0.5136476426799007,1161,207,196,NRB,exp_destroyer,ship
fr_arras_class_arras,France,3.0,0.5188107909708203,10446,2827,2622,NRB,exp_submarine_chaser,fast_ship
us_frigate_tacoma,Usa,3.3,0.4921540656205421,3049,690,712,NRB,exp_torpedo_gun_boat,fast_ship
fr_vlt1,France,3.3,0.537860465116279,8761,2891,2484,NRB,exp_torpedo_boat,fast_ship
fr_frigate_croix_de_lorraine_class_la_surprise,France,3.3,0.5147020556856623,7117,1978,1865,NRB,exp_torpedo_gun_boat,fast_ship
fr_marne_class_marne,France,3.3,0.5566062176165804,10642,4297,3423,NRB,exp_submarine_chaser,fast_ship
us_frigate_dealey,Usa,3.7,0.5422116527942925,1270,456,385,NRB,exp_torpedo_gun_boat,fast_ship
germ_marder_clovis,Germany,8.0,0.3745960185763559,56165,13793,23028,GRB,exp_tank,tank
it_leopard_1a2,Italy,8.0,0.5422083231134004,68604,26527,22397,GRB,exp_tank,tank
f-5a,Usa,10.7,0.5098389982110912,7144,1425,1370,ARB,exp_fighter,air
ussr_destroyer_7y_stroyny,Ussr,4.7,0.5326732673267327,1019,269,236,NRB,exp_destroyer,ship
it_p494_saetta,Italy,4.7,0.559610705596107,4447,1150,905,NRB,exp_gun_boat,fast_ship
ussr_battlecruiser_sevastopol,Ussr,7.3,0.5168466241706777,9442,3973,3714,NRB,exp_cruiser,ship
it_battleship_leonardo_da_vinci,Italy,6.3,0.5123042505592841,2963,1145,1090,NRB,exp_cruiser,ship
germ_destroyer_class1939_t31,Germany,4.0,0.49696969696969695,1108,164,166,NRB,exp_destroyer,ship
it_battleship_dante_alighieri,Italy,6.3,0.500646830530401,3536,774,772,NRB,exp_cruiser,ship
uk_battlecruiser_glorious,Britain,5.7,0.5092975206611571,4870,986,950,NRB,exp_cruiser,ship
fr_leopard_2a4nl_les,France,10.7,0.5476612084916734,224137,110104,90940,GRB,exp_tank,tank
p-39q_15,Ussr,3.3,0.0,1,0,1,ARB,exp_fighter,air
germ_pzkpfw_e_100,Germany,7.7,0.5776614310645725,2974,1324,968,GRB,exp_heavy_tank,heavy_tank
fr_amx_50_surblinde,France,7.7,0.6286820038701355,6420,2924,1727,GRB,exp_heavy_tank,heavy_tank
ussr_destroyer_pr41_neustrashimy,Ussr,5.3,0.5592783505154639,2073,651,513,NRB,exp_destroyer,ship
sw_eldenhet_98,Sweden,12.0,0.557962448378034,110301,36344,28793,GRB,exp_spaa,tank
uk_battleship_orion,Britain,6.7,0.4627371273712737,2830,683,793,NRB,exp_cruiser,ship
fr_destroyer_jaguar_class_panthere,France,3.7,0.4805194805194805,672,111,120,NRB,exp_destroyer,ship
germ_destroyer_fletcher_zerstorer4,Germany,4.3,0.5397159389794844,3769,1026,875,NRB,exp_destroyer,ship
fr_destroyer_bourrasque_class_tornade,France,3.7,0.5337078651685393,374,95,83,NRB,exp_destroyer,ship
av_8s_late_thailand,Japan,11.0,0.49737686946989274,14755,6352,6419,ARB,exp_assault,air
ussr_skr_pr50_jenot,Ussr,4.0,0.5277061855670103,3100,819,733,NRB,exp_torpedo_gun_boat,fast_ship
ussr_mpk_pr1331m,Ussr,4.0,0.5376940133037694,2218,485,417,NRB,exp_torpedo_gun_boat,fast_ship
germ_battleship_bismarck,Germany,8.3,0.5375399361022364,9313,4711,4053,NRB,exp_cruiser,ship
ussr_battleship_pr23_sovetskij_soyuz,Ussr,8.7,0.5838057678087256,8445,4737,3377,NRB,exp_cruiser,ship
it_gabbiano_class_c16,Italy,3.7,0.5745967741935484,1005,285,211,NRB,exp_submarine_chaser,fast_ship
hunter_f58a_1971_switzerland,Germany,9.3,0.5574229691876751,92971,45770,36340,ARB,exp_fighter,air
jp_destroyer_yukikaze,Japan,4.0,0.5114920140241527,4542,1313,1254,NRB,exp_destroyer,ship
fr_p730_combattante,France,3.7,0.50271444082519,1577,463,458,NRB,exp_gun_boat,fast_ship
sm_79_1942,Germany,2.3,0.4375,46,7,9,ARB,exp_bomber,air
fr_marder_clovis,France,8.0,0.5681465383421298,22014,9150,6955,GRB,exp_tank,tank
uk_battleship_iron_duke,Britain,7.0,0.48461772768809014,4839,1591,1692,NRB,exp_cruiser,ship
fr_vtb9,France,1.0,0.45,466,45,55,NRB,exp_torpedo_boat,fast_ship
f-5a_thailand,Japan,10.7,0.5464144034177602,17127,8953,7432,ARB,exp_fighter,air
it_battleship_francesco_caracciolo,Italy,6.7,0.4723926380368098,1975,539,602,NRB,exp_cruiser,ship
it_ciclone_class_ghibli,Italy,3.7,0.48877805486284287,807,196,205,NRB,exp_torpedo_gun_boat,fast_ship
saab_f35_wdns,Sweden,10.3,0.49058486095523135,14172,3934,4085,ARB,exp_assault,air
jp_type_81_tansam_fcs,Japan,12.0,0.5416248572713747,103810,31307,26495,GRB,exp_spaa,wheeled_vehicle
ussr_mpk_pr11451,Ussr,4.7,0.5911805236564079,5679,1287,890,NRB,exp_gun_boat,fast_ship
ussr_battleship_arhangelsk,Ussr,7.7,0.5000684088110549,12868,3655,3654,NRB,exp_cruiser,ship
wessex_mk5,Britain,9.0,0.558974358974359,6641,872,688,NRB,exp_helicopter,helicopter
ussr_pr253l,Ussr,1.7,0.45451559934318553,5709,1384,1661,NRB,exp_gun_boat,fast_ship
ussr_cruiser_shcherbakov,Ussr,6.0,0.48,1223,324,351,NRB,exp_cruiser,ship
h-75a-2_finland,Germany,2.7,0.5913705583756346,870,233,161,ARB,exp_fighter,air
fr_battleship_courbet_class_courbet,France,6.0,0.5366847826086957,2725,790,682,NRB,exp_cruiser,ship
jp_destroyer_isuzu,Japan,3.7,0.5556831228473019,2861,968,774,NRB,exp_torpedo_gun_boat,fast_ship
it_albatros_class_f543,Italy,4.0,0.524390243902439,1675,387,351,NRB,exp_torpedo_gun_boat,fast_ship
jp_destroyer_ayanami,Japan,4.0,0.5954003407155025,1659,699,475,NRB,exp_torpedo_gun_boat,fast_ship
us_cyclone_class_cyclone,Usa,3.3,0.5144822592324403,4860,1421,1341,NRB,exp_gun_boat,fast_ship
jp_type_97_kai_td,Japan,2.3,0.76,84,19,6,GRB,exp_tank,tank
us_battleship_colorado_class_colorado,Usa,7.7,0.4805879533471801,12144,3008,3251,NRB,exp_cruiser,ship
fr_battleship_dunkerque,France,7.0,0.5134686346863468,7647,2783,2637,NRB,exp_cruiser,ship
uk_battlecruiser_queen_mary,Britain,6.3,0.5005910165484634,3258,847,845,NRB,exp_cruiser,ship
us_destroyer_fletcher_bennion,Usa,4.7,0.4406779661016949,311,52,66,NRB,exp_destroyer,ship
jp_yuri_class_asagao,Japan,3.7,0.5474108944182918,1993,814,673,NRB,exp_gun_boat,fast_ship
fr_battleship_bretagne_class_bretagne,France,6.7,0.4951749095295537,3459,821,837,NRB,exp_cruiser,ship
uk_frigate_leopard,Britain,4.0,0.611731843575419,1324,438,278,NRB,exp_torpedo_gun_boat,fast_ship
uk_destroyer_restigouche_class_terranova,Britain,4.0,0.6299559471365639,1673,715,420,NRB,exp_torpedo_gun_boat,fast_ship
jp_destroyer_chidori,Japan,3.7,0.5172413793103449,1303,360,336,NRB,exp_torpedo_gun_boat,fast_ship
uk_71ft_mtb460,Britain,2.3,0.48965109402720286,4401,1656,1726,NRB,exp_torpedo_boat,fast_ship
